New PAW TMT results file!																																																																					
"Program ""PAW_quantitative_report.py"" run on Sun Oct 15 16:01:44 2017"																																																																					
4469	1	sp|Q9Z2I9|SUCB1_MOUSE	 	 	 	 	49	463	50113	"Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial OS=Mus musculus GN=Sucla2 PE=1 SV=2"	148	148	1	31	43	39	35	31	43	39	35	31	43	39	35	31	2897116.747	3823524.059	3121037.27	3483971.757	2662067.407	3076984.909	2831103.426	3108462.643	2911468.567	2896113.031	43	4142010.967	3233938.89	3618006.425	2549618.561	2997784.674	3424007.699	4171461.713	5794740.436	3042257.778	3099909.062	39	5497796.91	4396380.189	5042109.767	4556322.191	4583988.593	5252819.449	3527178.228	5023483.261	4939058.322	5265097.643	35	2415032.571	1916929.823	1910150.785	2145121.264	2245684.19	2432247.51	1954698.661	2330190.386	2183460.619	2450387.794
4470	1	sp|Q9Z2L7|CRLF3_MOUSE	 	 	 	 	12.7	442	49558	Cytokine receptor-like factor 3 OS=Mus musculus GN=Crlf3 PE=1 SV=1	8	8	1	1	3	2	2	1	3	2	2	1	3	2	2	1	1554.213135	1047.650391	1576.732544	746.192749	50	1157.929199	799.058228	992.939087	1053.021729	1460.060303	3	3220.708008	2290.837891	3136.283936	6035.477051	3659.384277	2774.655273	2585.665283	3687.847656	3675.659668	5776.251953	2	24898.00488	18473.32861	19748.43018	15792.32178	26263.56641	16001.48779	20378.5332	18742.91602	20743.53125	22855.44971	2	9565.601562	8566.689453	7942.641113	9702.688477	7397.114258	9030.374023	6511.11377	12755.34668	6399.972168	8115.535645
4471	1	sp|Q9Z2M6|UBL3_MOUSE	 	 	 	 	23.1	117	13180	Ubiquitin-like protein 3 OS=Mus musculus GN=Ubl3 PE=1 SV=1	6	6	1	1	2	1	2	1	2	1	2	1	2	1	2	1	50	50	50	50	50	50	50	50	50	50	2	3457.084717	2225.641113	1811.092041	2777.858398	1141.383911	1440.19812	1163.203979	3152.768555	1806.312866	1167.870728	1	2634.011963	3535.352783	3373.160156	2717.384277	2779.469238	3642.222168	2589.936768	1721.437012	2141.61084	1975.431396	2	6172.735352	5688.603516	5956.789551	6299.070312	4887.21875	11029.61426	5432.324219	6927.847168	8748.625	7970.364258
4472	1	sp|Q9Z2M7|PMM2_MOUSE	 	 	 	 	49.6	242	27656	Phosphomannomutase 2 OS=Mus musculus GN=Pmm2 PE=1 SV=1	82	82	1	24	18	20	20	24	18	20	20	24	18	20	20	24	1139129.802	785037.2059	1074175.795	856450.5911	889618.0895	855061.6564	764553.0749	888402.4015	682732.5137	979491.8987	18	796813.1064	577241.0747	775325.1528	566493.8328	652586.1493	669986.659	789223.7134	674262.3231	782439.6715	986508.2294	20	2277998.616	1891851.223	1947634.16	2247243.912	1910640.159	2079210.995	1993959.144	2215313.07	2068767.083	2279267.762	20	1177601.943	819906.1387	764100.2545	878963.7252	894592.7477	1127549.85	800982.949	935936.9778	764518.1089	1034429.104
4473	1	sp|Q9Z2N8|ACL6A_MOUSE	 	 	 	 	21	429	47447	Actin-like protein 6A OS=Mus musculus GN=Actl6a PE=1 SV=2	16	16	1	4	4	4	4	4	4	4	4	4	4	4	4	4	27626.7771	24516.17969	30501.29981	36299.46167	30033.00549	31543.17676	27431.84668	30096.81189	23939.06299	31063.24756	4	30131.45068	21825.40137	26868.25537	30952.86963	22648.5517	18401.91455	15291.41583	59947.40003	20426.21899	19839.92847	4	21081.14001	20646.71216	22559.90564	15980.52783	18039.93982	20506.71875	16997.07788	17589.04095	20149.65955	16010.36646	4	30909.49695	30698.0387	31174.78778	36751.3122	47865.73438	40409.94885	41446.17358	50081.44263	43369.63074	38184.40717
4474	1	sp|Q9Z2Q5|RM40_MOUSE	 	 	 	 	25.2	206	24301	"39S ribosomal protein L40, mitochondrial OS=Mus musculus GN=Mrpl40 PE=1 SV=2"	6	6	1	2	1	1	2	2	1	1	2	2	1	1	2	2	31052.52734	26920.41406	30593.92969	29808.92383	32312.92578	37070.05469	47906.66016	38920.46875	46736.28906	31384.77148	1	59284.72266	49347.12891	52223.64453	56432.31641	39821.07422	51678.42578	26317.62891	64504.97656	44890.13672	34399.95313	1	8436.089844	9524.692383	9987.029297	7680.807129	6800.737305	11514.76367	6032.03125	6399.172363	7817.080566	7549.062988	2	12343.83936	11954.16309	13133.5249	11130.31104	13270.67969	14166.36572	10642.21289	11390.15674	9904.054199	11268.52832
4475	1	sp|Q9Z2Q6|SEPT5_MOUSE	 	 	"sp|P28661|SEPT4_MOUSE, sp|Q9Z2Q6|SEPT5_MOUSE"	 	23	369	42747	Septin-5 OS=Mus musculus GN=Sept5 PE=1 SV=2	17	14	0.824	4	4	5	4	3	3	4	4	3.333	3.375	4.286	4	3	6344.537598	6518.109863	7958.910156	6805.775879	5894.903809	5910.30127	6082.260742	8177.289551	6317.914551	8187.013672	3	21048.27246	15850.21216	16708.27271	17973.42279	16215.92481	15574.7074	11008.85352	9780.544922	10854.97504	11648.26062	4	47168.56348	42568.51563	47079.69531	39069.37891	35374.04688	46173.01856	47093.37891	35265.26074	40841.15918	45277.4209	4	21578.28711	21819.37305	23619.62647	19968.19702	21260.24878	20693.06372	19363.51221	21064.80957	24239.96045	29035.02393
4476	1	sp|Q9Z2R6|U119A_MOUSE	 	 	"sp|Q8C4B4|U119B_MOUSE, sp|Q9Z2R6|U119A_MOUSE"	 	36.2	240	27010	Protein unc-119 homolog A OS=Mus musculus GN=Unc119 PE=1 SV=1	21	20	0.952	3	4	8	6	3	4	7	6	3	4	7.438	6	3	2203.58374	927.537292	2632.114014	1588.008789	1740.836304	2538.240723	2256.633057	2646.125732	4068.138916	5706.585938	4	1210.891235	2157.424012	2277.895386	2500.437134	2025.618469	2236.81366	4737.054199	2896.96167	3260.998413	2646.042847	7	28490.47534	22992.44971	26920.15894	24166.6958	35573.64331	25648.61841	21514.93372	17933.61108	23151.35742	32271.83277	6	18229.61438	11307.04242	11621.17587	16284.50513	11938.68298	21939.93433	13177.72461	20433.23596	10171.75177	14195.60761
4479	1	sp|Q9Z2U1|PSA5_MOUSE	 	 	 	 	39	241	26411	Proteasome subunit alpha type-5 OS=Mus musculus GN=Psma5 PE=1 SV=1	64	64	1	17	18	15	14	17	18	15	14	17	18	15	14	17	1454236.945	1308047.58	1398353.484	1164204.978	1138607.55	1113640.963	1052852.274	1069022.209	1026687.606	1077026.893	18	1167895.443	936282.6414	1165035.126	993598.4077	935719.2489	976782.4982	1138660.991	1113198.233	1105749.465	1239409.078	15	1095359.056	870078.4126	918215.8726	892743.6924	926515.6953	944551.499	872289.6914	855775.1567	886468.4741	1019950.038	14	1215651.441	927125.4589	922585.4902	979595.4994	978127.489	1125735.628	875401.9746	1054897.34	866854.376	1003947.999
4480	1	sp|Q9Z2V4|PCKGC_MOUSE	 	 	"sp|Q8BH04|PCKGM_MOUSE, sp|Q9Z2V4|PCKGC_MOUSE"	 	66.2	622	69354	"Phosphoenolpyruvate carboxykinase, cytosolic [GTP] OS=Mus musculus GN=Pck1 PE=1 SV=1"	299	298	0.997	82	77	70	70	82	76	70	70	82	76.809	70	70	82	3733600.438	1913963.48	1826257.998	3282204.65	3425588.811	2610583.176	1939614.311	2649891.085	1489409.981	2953402.648	76	6217958.27	2313025.252	3777264.741	4005796.897	3081035.307	3239309.157	2324802.227	1870819.085	3735930.673	5494910.829	70	4287527.35	2475435.365	1561990.207	4522897.466	1440947.634	3605277.849	4353544.53	5197700.917	3901951.312	5053181.582	70	4915936.777	2947682.861	2511440.136	1649099.452	3746446.765	4513711.398	2907182.601	1374038.832	2566688.977	4781674.336
4481	1	sp|Q9Z2V5|HDAC6_MOUSE	 	 	 	 	13.5	1149	125785	Histone deacetylase 6 OS=Mus musculus GN=Hdac6 PE=1 SV=3	44	44	1	10	13	12	9	10	13	12	9	10	13	12	9	10	78252.75903	94216.89795	84528.68762	165773.9329	106224.4441	149918.2977	113361.085	141709.9167	79162.37244	86228.08203	13	248817.2606	82127.17676	154803.5343	63690.75232	115906.6021	78044.82117	49033.94934	997181.6797	16949.2627	74594.97058	12	115935.7505	44634.76679	374046.3633	42469.84607	73924.98999	51058.72192	42812.47382	42297.24683	98348.22168	48306.90344	9	27642.44263	92831.21655	39998.05676	135454.3657	229502.3701	35423.30127	95507.27588	41653.91589	43351.90027	92403.89111
4482	1	sp|Q9Z2W0|DNPEP_MOUSE	 	 	 	 	44.6	473	52206	Aspartyl aminopeptidase OS=Mus musculus GN=Dnpep PE=1 SV=2	81	81	1	18	22	19	22	18	22	19	22	18	22	19	22	18	510248.3567	645510.9866	558838.6301	793076.2522	565085.3921	553899.712	453612.5532	548365.2957	490348.1339	561022.1362	22	880919.7502	756270.0929	821432.6646	735230.4075	684731.47	629603.87	740215.415	1233396.98	596572.9479	810603.6346	19	1171880.374	984960.9686	1198595.377	904096.8999	870044.4136	975315.1785	881213.2971	911257.0021	1034314.295	890447.8872	22	761984.2527	699043.7876	706862.5737	724269.232	904102.9941	716608.8138	693649.2728	685195.2399	642819.8433	811014.1248
4483	1	sp|Q9Z2W1|STK25_MOUSE	 	 	"sp|Q99JT2|STK26_MOUSE, sp|Q99KH8|STK24_MOUSE, sp|Q9Z2W1|STK25_MOUSE"	 	14.1	426	48157	Serine/threonine-protein kinase 25 OS=Mus musculus GN=Stk25 PE=1 SV=2	18	1	0.056	4	3	7	4	0	0	0	1	0	0.5	2.833	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3185.496582	5285.053223	5082.571289	5085.507324	6171.606934	4511.40625	4919.393066	4805.397461	8601.341797	5526.630859
4484	1	sp|Q9Z2X1|HNRPF_MOUSE	 	 	"sp|O35737|HNRH1_MOUSE, sp|P70333|HNRH2_MOUSE, sp|Q9Z2X1|HNRPF_MOUSE"	 	43.6	415	45729	Heterogeneous nuclear ribonucleoprotein F OS=Mus musculus GN=Hnrnpf PE=1 SV=3	98	70	0.714	26	26	25	21	19	22	15	14	24.985	25.52	22.47	18.804	19	412651.8329	747755.9556	724063.0411	539697.0978	463802.592	538241.7882	439500.0043	572614.1684	440514.8066	571853.4298	22	620026.5808	388800.9099	503778.4078	668609.0453	398605.4827	360586.3934	350139.1163	511448.4173	372635.5715	532074.6204	15	313807.4451	293392.1554	267601.0469	212832.2966	260777.582	209010.9581	183572.8176	223358.2437	248855.3163	263392.4572	14	577151.9673	449285.5256	540337.6056	445632.3617	469043.3876	615987.7548	445201.9204	515001.6798	452972.1145	654204.5923
4485	1	sp|Q9Z2Y8|PROSC_MOUSE	 	 	 	 	45.6	274	30048	Proline synthase co-transcribed bacterial homolog protein OS=Mus musculus GN=Prosc PE=1 SV=1	61	61	1	14	18	14	15	14	18	14	15	14	18	14	15	14	1106300.78	993399.9691	1074650.911	833065.8738	786866.4221	805897.813	687036.4526	820810.3384	760016.8877	846820.2825	18	1836109.919	1402971.787	1547781.359	1311095.48	1288944.598	1451914.749	1427867.463	1966087.938	1222533.213	1735608.521	14	874808.563	734499.434	953736.7814	762252.5363	667648.8376	794354.6277	676871.6843	798682.6086	766232.4376	741058.8835	15	944286.6201	875288.4727	887699.3447	905189.1006	949984.9629	883915.3076	812854.0112	964141.6426	934838.0088	915667.04
4486	1	sp|Q9Z2Z6|MCAT_MOUSE	 	 	 	 	18.3	301	33026	Mitochondrial carnitine/acylcarnitine carrier protein OS=Mus musculus GN=Slc25a20 PE=1 SV=1	17	17	1	3	5	6	3	3	5	6	3	3	5	6	3	3	83155.33008	110890.2051	107867.1719	73715.9043	105407.7656	100000.666	91880.51172	96454.42383	128950.5996	51449.6543	5	169020.3701	104240.7773	132303.0259	153301.5977	98515.48828	123646.4233	100814.4844	172774.0356	73544.94849	108586.9995	6	218932.2949	188015.7061	224983.1406	151615.6514	271047.3281	166669.8027	171207.2227	88637.72754	187222.3926	140029.8115	3	77379.94141	74092.24805	112935.4209	85643.69629	83652.85059	74122.64258	72812.35938	111555.0742	87348.28027	77956.55029
4487	1	sp|Q9Z2Z9|GFPT2_MOUSE	 	 	"sp|P47856|GFPT1_MOUSE, sp|Q9Z2Z9|GFPT2_MOUSE"	 	13	682	77008	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 2 OS=Mus musculus GN=Gfpt2 PE=1 SV=3	16	9	0.562	4	3	4	5	3	1	2	3	3.333	1.25	2.364	3.6	3	8235.819336	3090.595703	9384.913086	3962.650635	5509.074707	4313.194824	5699.29541	5438.871582	5360.007812	3861.826172	1	12010.12305	9796.694336	13283.20606	15844.29981	9333.560547	9685.774414	7685.216797	9108.287109	9034.869141	10449.56934	2	16025.75	16531.99023	10106.26465	14543.21484	13224.33887	16962.60742	15585.56836	7653.955078	11927.64746	14984.93555	3	41208.99023	27569.41504	29080.36621	25290.39355	27540.55664	35050.74805	26508.77539	32089.45898	33077.4834	25590.26563
4488	1	sp|Q9Z321|TOP3B_MOUSE	 	 	 	 	7	862	96948	DNA topoisomerase 3-beta-1 OS=Mus musculus GN=Top3b PE=1 SV=1	4	4	1	1	0	2	1	1	0	2	1	1	0	2	1	1	11604.4082	13415.93848	12070.7041	10703.30664	11840.05664	17026.22852	14506.35059	11142.85352	13173.36621	11696.84082	0	0	0	0	0	0	0	0	0	0	0	2	12455.27783	12281.27856	10871.84522	14781.31519	14590.81494	13173.88379	11956.95471	10570.88831	10730.60034	14467.29077	1	50	50	50	50	50	50	50	50	50	50
4489	1	sp|P07724|ALBU_MOUSE_family	 	sp|P07724|ALBU_MOUSE&CONT_018|gi|113580|sp|P02770|ALBU_RAT	"CONT_016|gi|113574|sp|P02769|ALBU_BOVIN, CONT_017|gi|113576|sp|P02768|ALBU_HUMAN, sp|P07724|ALBU_MOUSE&CONT_018|gi|113580|sp|P02770|ALBU_RAT"	contam	'(88.7)	'(608)	'(68692)	'(Serum albumin OS=Mus musculus GN=Alb PE=1 SV=3)	3885	3575	0.92	1030	951	975	929	957	883	885	850	1029.797	950.804	974.743	928.779	957	494362862.5	552488486.4	471115754.4	313989440.5	405765819.5	401988908.1	401562440.4	417503075.4	381708927.4	562879553.9	883	478246088.1	356092351.3	413762806.6	481270944.5	331531525.7	360667204.3	343253410.4	266400549.2	302803213.4	487240191.8	885	496710984	486029567.9	342988758	313841176.6	351162657.7	377114074	415068598.4	409792645	430389400.6	389009336.8	850	353329194.9	303057761.8	358029309.2	269280918.3	294738228.5	328312136.8	289759047.3	286972020.9	286647154.6	438568727.2
4490	1	sp|P20152|VIME_MOUSE_family	 	sp|P20152|VIME_MOUSE&sp|P15331|PERI_MOUSE&CONT_172|gi|1903216|gnl|PID|e255375&sp|P19246|NFH_MOUSE&sp|P03995|GFAP_MOUSE	"CONT_049|gi|88052|pir||A32568&CONT_079|gi|125105|sp|P13647|K2C5_HUMAN, CONT_064|gi|254622|bbs|112352, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&CONT_070|gi|547752|sp|Q01546|K22O_HUMAN, sp|P11679|K2C8_MOUSE&CONT_073|gi|87303|pir||JS0487, sp|P20152|VIME_MOUSE&sp|P15331|PERI_MOUSE&CONT_172|gi|1903216|gnl|PID|e255375&sp|P19246|NFH_MOUSE&sp|P03995|GFAP_MOUSE, sp|P31001|DESM_MOUSE, sp|Q3TTY5|K22E_MOUSE, sp|Q3UV17|K22O_MOUSE, sp|Q6NXH9|K2C73_MOUSE, sp|Q8BGZ7|K2C75_MOUSE, sp|Q922U2|K2C5_MOUSE, sp|Q9DCV7|K2C7_MOUSE&CONT_120|gi|125108|sp|P08729|K2C7_HUMAN"	 	'(87.3)	'(466)	'(53687)	'(Vimentin OS=Mus musculus GN=Vim PE=1 SV=3)	1210	1113	0.92	321	251	312	326	293	231	286	303	318.445	249.325	309.559	323.883	293	21227635	18595732.24	17241868.73	19760738.57	26178075.77	22434254.72	23899417.75	23164149.03	16428869.83	27919167.8	231	20846282.53	10665556.11	19162368.2	18633451.93	16159718.53	12665693.65	24662620.88	9389486.513	20670931	20959344.91	286	25521774.88	20835143.22	17066315.53	31569356.38	30698476.75	14289744.63	20296074.04	31470300.98	23447453.41	42880002.15	303	31345464.38	18648476.26	18269140.25	20844821.66	18392267.57	39686249.33	18479424	35421412.76	15660633.9	27920546.23
4491	1	sp|P11679|K2C8_MOUSE_family	 	sp|P11679|K2C8_MOUSE&CONT_073|gi|87303|pir||JS0487	"CONT_049|gi|88052|pir||A32568&CONT_079|gi|125105|sp|P13647|K2C5_HUMAN, CONT_064|gi|254622|bbs|112352, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&CONT_070|gi|547752|sp|Q01546|K22O_HUMAN, sp|P04104|K2C1_MOUSE, sp|P11679|K2C8_MOUSE&CONT_073|gi|87303|pir||JS0487, sp|P20152|VIME_MOUSE&sp|P15331|PERI_MOUSE&CONT_172|gi|1903216|gnl|PID|e255375&sp|P19246|NFH_MOUSE&sp|P03995|GFAP_MOUSE, sp|P31001|DESM_MOUSE, sp|Q3TTY5|K22E_MOUSE, sp|Q3UV17|K22O_MOUSE, sp|Q6IFZ6|K2C1B_MOUSE, sp|Q6IFZ9|K2C74_MOUSE, sp|Q6NXH9|K2C73_MOUSE, sp|Q8BGZ7|K2C75_MOUSE, sp|Q922U2|K2C5_MOUSE, sp|Q9DCV7|K2C7_MOUSE&CONT_120|gi|125108|sp|P08729|K2C7_HUMAN"	contam	'(55.3)	'(490)	'(54565)	"'(Keratin, type II cytoskeletal 8 OS=Mus musculus GN=Krt8 PE=1 SV=4)"	142	93	0.655	39	36	29	38	25	27	16	25	28.779	30.938	20.001	30.315	25	231562.3255	565944.2376	991685.6504	555990.6375	574717.1979	767306.9723	1294758.884	786235.9038	594496.7066	323212.3715	27	1833990.994	1483316.163	921458.4784	1891642.801	695384.3787	856035.2773	615061.984	1990364.26	319108.9597	902246.0472	16	607176.3782	270512.3459	658122.4789	170405.5136	234607.3834	182339.5399	404665.853	289819.7413	559930.7446	230806.7318	25	233778.0952	600230.0065	686965.8533	574412.2678	784665.1589	292187.6426	599670.3871	297939.7454	864502.8184	748207.6072
4492	1	sp|Q9DCV7|K2C7_MOUSE_family	 	sp|Q9DCV7|K2C7_MOUSE&CONT_120|gi|125108|sp|P08729|K2C7_HUMAN	"CONT_049|gi|88052|pir||A32568&CONT_079|gi|125105|sp|P13647|K2C5_HUMAN, CONT_064|gi|254622|bbs|112352, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&CONT_070|gi|547752|sp|Q01546|K22O_HUMAN, sp|P04104|K2C1_MOUSE, sp|P11679|K2C8_MOUSE&CONT_073|gi|87303|pir||JS0487, sp|P20152|VIME_MOUSE&sp|P15331|PERI_MOUSE&CONT_172|gi|1903216|gnl|PID|e255375&sp|P19246|NFH_MOUSE&sp|P03995|GFAP_MOUSE, sp|P31001|DESM_MOUSE, sp|Q3TTY5|K22E_MOUSE, sp|Q3UV17|K22O_MOUSE, sp|Q6IFZ6|K2C1B_MOUSE, sp|Q6IFZ9|K2C74_MOUSE, sp|Q6NXH9|K2C73_MOUSE, sp|Q8BGZ7|K2C75_MOUSE, sp|Q922U2|K2C5_MOUSE, sp|Q9DCV7|K2C7_MOUSE&CONT_120|gi|125108|sp|P08729|K2C7_HUMAN"	contam	'(57.3)	'(457)	'(50708)	"'(Keratin, type II cytoskeletal 7 OS=Mus musculus GN=Krt7 PE=1 SV=1)"	103	66	0.641	28	23	24	28	16	17	14	19	17.844	18.255	15.457	20.687	16	142514.8945	387735.361	334478.1421	383057.1001	471479.551	406036.6387	529633.4501	398225.6631	421738.723	331896.8464	17	403315.3945	193380.0361	250994.8516	455939.3709	186136.9036	213515.2178	97558.07422	213210.9539	124988.6843	306862.5283	14	391840.543	356136.1931	362448.3184	223804.0331	290223.996	230111.989	275940.4307	348491.4354	330522.7695	323776.845	19	447318.2414	428422.392	542713.0032	377746.2125	507611.9431	522783.0363	421036.9412	442990.2919	424491.6541	603015.3423
4493	1	CONT_049|gi|88052|pir||A32568_family	 	CONT_049|gi|88052|pir||A32568&CONT_079|gi|125105|sp|P13647|K2C5_HUMAN	"CONT_049|gi|88052|pir||A32568&CONT_079|gi|125105|sp|P13647|K2C5_HUMAN, CONT_064|gi|254622|bbs|112352, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&CONT_070|gi|547752|sp|Q01546|K22O_HUMAN, sp|P04104|K2C1_MOUSE, sp|P11679|K2C8_MOUSE&CONT_073|gi|87303|pir||JS0487, sp|P20152|VIME_MOUSE&sp|P15331|PERI_MOUSE&CONT_172|gi|1903216|gnl|PID|e255375&sp|P19246|NFH_MOUSE&sp|P03995|GFAP_MOUSE, sp|Q3TTY5|K22E_MOUSE, sp|Q3UV17|K22O_MOUSE, sp|Q6IFZ6|K2C1B_MOUSE, sp|Q6IFZ9|K2C74_MOUSE, sp|Q6NXH9|K2C73_MOUSE, sp|Q8BGZ7|K2C75_MOUSE, sp|Q922U2|K2C5_MOUSE, sp|Q9DCV7|K2C7_MOUSE&CONT_120|gi|125108|sp|P08729|K2C7_HUMAN"	contaminant	'(15.1)	'(589)	'(62033)	"'(keratin K5, 58K type II, epidermal (version 2) (fragment) [Homo sapiens].)"	47	4	0.085	16	9	11	11	2	1	1	0	3.085	2.049	1.288	0.513	2	3760.353271	7495.742188	4799.245605	4635.194824	15787.55957	4619.003906	5395.214844	6428.570312	9974.780273	12130.2793	1	9841.511719	11945.83203	8755.014648	10959.97656	8077.379883	10342.29004	3460.50708	15976.83106	6462.340332	6312.523438	1	28434.63672	19559.23438	18404.21875	20203.39648	14214.01758	40795.49219	17884.5918	22405.64063	25186.12109	15491.25781	0	0	0	0	0	0	0	0	0	0	0
4494	1	CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN_family	 	CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&CONT_070|gi|547752|sp|Q01546|K22O_HUMAN	"CONT_049|gi|88052|pir||A32568&CONT_079|gi|125105|sp|P13647|K2C5_HUMAN, CONT_064|gi|254622|bbs|112352, CONT_088|gi|1346343|sp|P04264|K2C1_HUMAN, CONT_089|gi|71536|pir||KRHU2, CONT_102|gi|88044|pir||S01068, CONT_133|gi|1346349|sp|P48669|K2CF_HUMAN&CONT_070|gi|547752|sp|Q01546|K22O_HUMAN, sp|P04104|K2C1_MOUSE, sp|P11679|K2C8_MOUSE&CONT_073|gi|87303|pir||JS0487, sp|P20152|VIME_MOUSE&sp|P15331|PERI_MOUSE&CONT_172|gi|1903216|gnl|PID|e255375&sp|P19246|NFH_MOUSE&sp|P03995|GFAP_MOUSE, sp|Q3TTY5|K22E_MOUSE, sp|Q3UV17|K22O_MOUSE, sp|Q6IFZ6|K2C1B_MOUSE, sp|Q6IFZ9|K2C74_MOUSE, sp|Q6NXH9|K2C73_MOUSE, sp|Q8BGZ7|K2C75_MOUSE, sp|Q922U2|K2C5_MOUSE, sp|Q9DCV7|K2C7_MOUSE&CONT_120|gi|125108|sp|P08729|K2C7_HUMAN"	contaminant	'(16.5)	'(564)	'(60066)	"'(KERATIN, TYPE II CYTOSKELETAL 6F (CYTOKERATIN 6F) (CK 6F) (K6F KERATIN) [Homo sapiens].)"	56	1	0.018	16	11	13	16	0	0	0	1	1.282	0.312	0.154	1.221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2457.330566	2492.610596	2252.915283	1622.817017	2361.739258	1213.29248	2317.502441	50	2192.753174	4406.816406
4495	1	sp|P19001|K1C19_MOUSE_family	 	sp|P19001|K1C19_MOUSE&sp|Q61414|K1C15_MOUSE	"CONT_068|gi|1082558|pir||S41161, CONT_082|gi|125080|sp|P02533|K1CN_HUMAN&sp|Q61781|K1C14_MOUSE, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN&sp|Q9QWL7|K1C17_MOUSE, CONT_156|gi|1363944|pir||JC4313, sp|P05784|K1C18_MOUSE, sp|P08730|K1C13_MOUSE, sp|P19001|K1C19_MOUSE&sp|Q61414|K1C15_MOUSE"	contam	'(56.1)	'(403)	'(44541)	"'(Keratin, type I cytoskeletal 19 OS=Mus musculus GN=Krt19 PE=1 SV=1)"	91	52	0.571	18	24	21	28	12	11	12	17	16.465	21.633	18.106	25.832	12	247582.8158	594355.9248	688396.7231	435999.8132	576009.3784	586961.0078	981786.4165	575472.8903	585956.6677	284215.1272	11	1421552.87	1101738.127	790151.6138	1510422.362	635028.4785	798575.1267	413875.5352	647220.8962	574719.7986	881415.9145	12	867956.1787	696049.569	496078.0345	295284.8132	525183.2085	391014.179	696498.6589	429054.9525	755769.5815	415734.5165	17	630987.1678	829469.0664	1071117.106	742596.1517	877122.995	733556.6779	812905.4687	898907.5375	1070407.567	1088820.987
4496	1	CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN_family	 	CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN&sp|Q9QWL7|K1C17_MOUSE	"CONT_068|gi|1082558|pir||S41161, CONT_082|gi|125080|sp|P02533|K1CN_HUMAN&sp|Q61781|K1C14_MOUSE, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN&sp|Q9QWL7|K1C17_MOUSE, CONT_156|gi|1363944|pir||JC4313, sp|P05784|K1C18_MOUSE, sp|P08730|K1C13_MOUSE, sp|P19001|K1C19_MOUSE&sp|Q61414|K1C15_MOUSE"	contaminant	'(16.9)	'(432)	'(48105)	"'(KERATIN, TYPE I CYTOSKELETAL 17 (CYTOKERATIN 17) (K17) (CK 17) (39.1) (VERSION 1) [Homo sapiens].)"	28	4	0.143	6	10	6	6	2	2	0	0	2.227	3.442	0.314	0.37	2	52197.84375	94300.42383	119386.2168	142396.4971	62842.02149	263919.8057	32720.896	195294.7041	147180.1787	188883.3799	2	48042.87988	143657.0605	251020.584	219376.2832	61111.75195	392656.8398	19832.17773	184423.8242	102080.3477	439551.8604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4497	1	CONT_082|gi|125080|sp|P02533|K1CN_HUMAN_family	 	CONT_082|gi|125080|sp|P02533|K1CN_HUMAN&sp|Q61781|K1C14_MOUSE	"CONT_068|gi|1082558|pir||S41161, CONT_082|gi|125080|sp|P02533|K1CN_HUMAN&sp|Q61781|K1C14_MOUSE, CONT_092|gi|71528|pir||KRHU0, CONT_094|gi|547751|sp|Q04695|K1CQ_HUMAN&sp|Q9QWL7|K1C17_MOUSE, CONT_156|gi|1363944|pir||JC4313, sp|P05784|K1C18_MOUSE, sp|P08730|K1C13_MOUSE, sp|P19001|K1C19_MOUSE&sp|Q61414|K1C15_MOUSE"	contaminant	'(10.6)	'(472)	'(51662)	"'(KERATIN, TYPE I CYTOSKELETAL 14 (CYTOKERATIN 14) (K14) (CK 14) [Homo sapiens].)"	21	0	0	3	8	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
